pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,difficulty,model_used,masked_sql,real_sql
285,372,government_shift,government_shift,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT T1.IDENTIFIER_PRIMARY_1, T1.TEXT_FIELD_2 FROM T1 WHERE T1.IDENTIFIER_PRIMARY_1 IN ( SELECT T4.IDENTIFIER_REFERENCE_12 FROM T4 WHERE T4.IDENTIFIER_REFERENCE_11 = ( SELECT T2.IDENTIFIER_PRIMARY_3 FROM T2 GROUP BY T2.IDENTIFIER_PRIMARY_3 ORDER BY COUNT(*) ASC LIMIT 1 ) )","SELECT DISTINCT Services.Service_ID, Services.Service_Details FROM Services WHERE Services.Service_ID IN ( SELECT Customer_Interactions.Service_ID FROM Customer_Interactions WHERE Customer_Interactions.Customer_ID = ( SELECT Customers.Customer_ID FROM Customers GROUP BY Customers.Customer_ID ORDER BY COUNT(*) ASC LIMIT 1 ) )"
286,377,government_shift,government_shift,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT T2.TEXT_FIELD_4 FROM T2 WHERE T2.IDENTIFIER_PRIMARY_3 IN ( SELECT T4.IDENTIFIER_REFERENCE_11 FROM T4 JOIN T1 ON T4.IDENTIFIER_REFERENCE_12 = T1.IDENTIFIER_PRIMARY_1 WHERE T1.TEXT_FIELD_2 = ""Hardy Kutch"" ) UNION SELECT DISTINCT T2.TEXT_FIELD_4 FROM T2 JOIN T4 ON T2.IDENTIFIER_PRIMARY_3 = T4.IDENTIFIER_REFERENCE_11 WHERE T4.DESCRIPTIVE_ATTRIBUTE_13 = ""good""","SELECT DISTINCT Customers.Customer_Details FROM Customers WHERE Customers.Customer_ID IN ( SELECT Customer_Interactions.Customer_ID FROM Customer_Interactions JOIN Services ON Customer_Interactions.Service_ID = Services.Service_ID WHERE Services.Service_Details = ""Hardy Kutch"" ) UNION SELECT DISTINCT Customers.Customer_Details FROM Customers JOIN Customer_Interactions ON Customers.Customer_ID = Customer_Interactions.Customer_ID WHERE Customer_Interactions.Status_Code = ""good"""
287,378,government_shift,government_shift,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT T3.IDENTIFIER_PRIMARY_5, T3.TEXT_FIELD_8 FROM T3 JOIN T2 ON T3.IDENTIFIER_REFERENCE_6 = T2.IDENTIFIER_PRIMARY_3 JOIN T1 ON T3.IDENTIFIER_REFERENCE_7 = T1.IDENTIFIER_PRIMARY_1 WHERE T1.TEXT_FIELD_2 = 'Hardy Kutch' UNION SELECT DISTINCT T3.IDENTIFIER_PRIMARY_5, T3.TEXT_FIELD_8 FROM T3 JOIN T4 ON T3.IDENTIFIER_PRIMARY_5 = T4.IDENTIFIER_REFERENCE_10 WHERE T4.DESCRIPTIVE_ATTRIBUTE_13 = 'good'","SELECT DISTINCT Customers_and_Services.Customers_and_Services_ID, Customers_and_Services.Customers_and_Services_Details FROM Customers_and_Services JOIN Customers ON Customers_and_Services.Customer_ID = Customers.Customer_ID JOIN Services ON Customers_and_Services.Service_ID = Services.Service_ID WHERE Services.Service_Details = 'Hardy Kutch' UNION SELECT DISTINCT Customers_and_Services.Customers_and_Services_ID, Customers_and_Services.Customers_and_Services_Details FROM Customers_and_Services JOIN Customer_Interactions ON Customers_and_Services.Customers_and_Services_ID = Customer_Interactions.Channel_ID WHERE Customer_Interactions.Status_Code = 'good'"
288,379,government_shift,government_shift,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT T2.TEXT_FIELD_4 FROM T2 JOIN T4 ON T4.IDENTIFIER_REFERENCE_11 = T2.IDENTIFIER_PRIMARY_3 JOIN T1 ON T4.IDENTIFIER_REFERENCE_12 = T1.IDENTIFIER_PRIMARY_1 WHERE T1.TEXT_FIELD_2 = 'Hardy Kutch' AND T4.DESCRIPTIVE_ATTRIBUTE_13 = 'bad',SELECT DISTINCT Customers.Customer_Details FROM Customers JOIN Customer_Interactions ON Customer_Interactions.Customer_ID = Customers.Customer_ID JOIN Services ON Customer_Interactions.Service_ID = Services.Service_ID WHERE Services.Service_Details = 'Hardy Kutch' AND Customer_Interactions.Status_Code = 'bad'
289,380,government_shift,government_shift,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT T2.IDENTIFIER_PRIMARY_3, T2.TEXT_FIELD_4 FROM T2 INNER JOIN T4 ON T2.IDENTIFIER_PRIMARY_3 = T4.IDENTIFIER_REFERENCE_11 INNER JOIN T1 ON T4.IDENTIFIER_REFERENCE_12 = T1.IDENTIFIER_PRIMARY_1 WHERE T1.TEXT_FIELD_2 = 'Hardy Kutch' AND T4.DESCRIPTIVE_ATTRIBUTE_13 = 'bad'","SELECT DISTINCT Customers.Customer_ID, Customers.Customer_Details FROM Customers INNER JOIN Customer_Interactions ON Customers.Customer_ID = Customer_Interactions.Customer_ID INNER JOIN Services ON Customer_Interactions.Service_ID = Services.Service_ID WHERE Services.Service_Details = 'Hardy Kutch' AND Customer_Interactions.Status_Code = 'bad'"
290,401,vehicle_rent,vehicle_rent,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2, T2.DESCRIPTIVE_ATTRIBUTE_6, T3.CURRENCY_AMOUNT_15 FROM T1 JOIN T4 ON T1.IDENTIFIER_PRIMARY_1 = T4.IDENTIFIER_REFERENCE_19 JOIN T2 ON T4.IDENTIFIER_REFERENCE_20 = T2.IDENTIFIER_PRIMARY_5 JOIN T3 ON T4.IDENTIFIER_REFERENCE_21 = T3.IDENTIFIER_PRIMARY_8 WHERE T3.CHRONOLOGICAL_MARKER_10 IN (2013, 2014)","SELECT Customers.name, Discount.name, Vehicles.Cost_per_25_miles FROM Customers JOIN Renting_history ON Customers.id = Renting_history.customer_id JOIN Discount ON Renting_history.discount_id = Discount.id JOIN Vehicles ON Renting_history.vehicles_id = Vehicles.id WHERE Vehicles.Model_year IN (2013, 2014)"
291,402,vehicle_rent,vehicle_rent,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2, T2.DESCRIPTIVE_ATTRIBUTE_6, T3.CURRENCY_AMOUNT_15 FROM T1 JOIN T4 ON T1.IDENTIFIER_PRIMARY_1 = T4.IDENTIFIER_REFERENCE_19 JOIN T2 ON T4.IDENTIFIER_REFERENCE_20 = T2.IDENTIFIER_PRIMARY_5 JOIN T3 ON T4.IDENTIFIER_REFERENCE_21 = T3.IDENTIFIER_PRIMARY_8 WHERE T3.CHRONOLOGICAL_MARKER_10 IN (2013, 2014)","SELECT Customers.name, Discount.name, Vehicles.Cost_per_25_miles FROM Customers JOIN Renting_history ON Customers.id = Renting_history.customer_id JOIN Discount ON Renting_history.discount_id = Discount.id JOIN Vehicles ON Renting_history.vehicles_id = Vehicles.id WHERE Vehicles.Model_year IN (2013, 2014)"
292,429,vehicle_rent,vehicle_rent,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2, T1.NUMERIC_FIELD_4 FROM T1 WHERE T1.IDENTIFIER_PRIMARY_1 = ( SELECT T4.IDENTIFIER_REFERENCE_19 FROM T4 GROUP BY T4.IDENTIFIER_REFERENCE_19 ORDER BY COUNT(*) DESC LIMIT 1 )","SELECT Customers.name, Customers.membership_credit FROM Customers WHERE Customers.id = ( SELECT Renting_history.customer_id FROM Renting_history GROUP BY Renting_history.customer_id ORDER BY COUNT(*) DESC LIMIT 1 )"
293,430,vehicle_rent,vehicle_rent,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2, T1.NUMERIC_FIELD_4 FROM T1 WHERE T1.IDENTIFIER_PRIMARY_1 = ( SELECT T4.IDENTIFIER_REFERENCE_19 FROM T4 GROUP BY T4.IDENTIFIER_REFERENCE_19 ORDER BY COUNT(*) DESC LIMIT 1 )","SELECT Customers.name, Customers.membership_credit FROM Customers WHERE Customers.id = ( SELECT Renting_history.customer_id FROM Renting_history GROUP BY Renting_history.customer_id ORDER BY COUNT(*) DESC LIMIT 1 )"
294,433,vehicle_rent,vehicle_rent,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T2.DESCRIPTIVE_ATTRIBUTE_6 FROM T2 JOIN T4 ON T2.IDENTIFIER_PRIMARY_5 = T4.IDENTIFIER_REFERENCE_20 GROUP BY T2.IDENTIFIER_PRIMARY_5 ORDER BY COUNT(*) DESC LIMIT 1,SELECT Discount.name FROM Discount JOIN Renting_history ON Discount.id = Renting_history.discount_id GROUP BY Discount.id ORDER BY COUNT(*) DESC LIMIT 1
295,434,vehicle_rent,vehicle_rent,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T2.DESCRIPTIVE_ATTRIBUTE_6 FROM T2 WHERE T2.IDENTIFIER_PRIMARY_5 = ( SELECT T4.IDENTIFIER_REFERENCE_20 FROM T4 GROUP BY T4.IDENTIFIER_REFERENCE_20 ORDER BY COUNT(*) DESC LIMIT 1 ),SELECT Discount.name FROM Discount WHERE Discount.id = ( SELECT Renting_history.discount_id FROM Renting_history GROUP BY Renting_history.discount_id ORDER BY COUNT(*) DESC LIMIT 1 )
296,441,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.IDENTIFIER_PRIMARY_1, T1.TEXT_FIELD_2 FROM T1 WHERE T1.IDENTIFIER_PRIMARY_1 IN ( SELECT T2.IDENTIFIER_REFERENCE_5 FROM T2 GROUP BY T2.IDENTIFIER_REFERENCE_5 HAVING COUNT(*) >= 2 ) OR T1.IDENTIFIER_PRIMARY_1 IN ( SELECT T3.IDENTIFIER_REFERENCE_9 FROM T3 GROUP BY T3.IDENTIFIER_REFERENCE_9 HAVING COUNT(*) < 2 )","SELECT Students.student_id, Students.bio_data FROM Students WHERE Students.student_id IN ( SELECT Transcripts.student_id FROM Transcripts GROUP BY Transcripts.student_id HAVING COUNT(*) >= 2 ) OR Students.student_id IN ( SELECT Behaviour_Monitoring.student_id FROM Behaviour_Monitoring GROUP BY Behaviour_Monitoring.student_id HAVING COUNT(*) < 2 )"
297,442,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.IDENTIFIER_PRIMARY_1, T1.TEXT_FIELD_2, T1.TEXT_FIELD_3 FROM T1 WHERE IDENTIFIER_PRIMARY_1 IN ( SELECT T1.IDENTIFIER_PRIMARY_1 FROM T1 LEFT JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_5 GROUP BY T1.IDENTIFIER_PRIMARY_1 HAVING COUNT(T2.IDENTIFIER_PRIMARY_4) >= 2 ) OR IDENTIFIER_PRIMARY_1 IN ( SELECT T1.IDENTIFIER_PRIMARY_1 FROM T1 LEFT JOIN T3 ON T1.IDENTIFIER_PRIMARY_1 = T3.IDENTIFIER_REFERENCE_9 GROUP BY T1.IDENTIFIER_PRIMARY_1 HAVING COUNT(T3.IDENTIFIER_PRIMARY_8) < 2 )","SELECT Students.student_id, Students.bio_data, Students.student_details FROM Students WHERE student_id IN ( SELECT Students.student_id FROM Students LEFT JOIN Transcripts ON Students.student_id = Transcripts.student_id GROUP BY Students.student_id HAVING COUNT(Transcripts.transcript_id) >= 2 ) OR student_id IN ( SELECT Students.student_id FROM Students LEFT JOIN Behaviour_Monitoring ON Students.student_id = Behaviour_Monitoring.student_id GROUP BY Students.student_id HAVING COUNT(Behaviour_Monitoring.behaviour_monitoring_id) < 2 )"
298,443,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT T1.IDENTIFIER_PRIMARY_1, T1.TEXT_FIELD_2, T1.TEXT_FIELD_3 FROM T1 WHERE T1.IDENTIFIER_PRIMARY_1 IN ( SELECT T3.IDENTIFIER_REFERENCE_7 FROM T3 WHERE T3.DESCRIPTIVE_ATTRIBUTE_9 LIKE '%data%' ) AND T1.IDENTIFIER_PRIMARY_1 NOT IN ( SELECT T3.IDENTIFIER_REFERENCE_7 FROM T3 WHERE T3.DESCRIPTIVE_ATTRIBUTE_9 LIKE 'net%' )","SELECT DISTINCT Students.student_id, Students.bio_data, Students.student_details FROM Students WHERE Students.student_id IN ( SELECT Classes.student_id FROM Classes WHERE Classes.class_details LIKE '%data%' ) AND Students.student_id NOT IN ( SELECT Classes.student_id FROM Classes WHERE Classes.class_details LIKE 'net%' )"
299,444,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT T1.IDENTIFIER_PRIMARY_1, T1.TEXT_FIELD_2, T1.TEXT_FIELD_3 FROM T1 WHERE T1.IDENTIFIER_PRIMARY_1 IN ( SELECT T3.IDENTIFIER_REFERENCE_7 FROM T3 WHERE T3.DESCRIPTIVE_ATTRIBUTE_9 LIKE '%data%' ) AND T1.IDENTIFIER_PRIMARY_1 NOT IN ( SELECT T3.IDENTIFIER_REFERENCE_7 FROM T3 WHERE T3.DESCRIPTIVE_ATTRIBUTE_9 LIKE 'net%' )","SELECT DISTINCT Students.student_id, Students.bio_data, Students.student_details FROM Students WHERE Students.student_id IN ( SELECT Classes.student_id FROM Classes WHERE Classes.class_details LIKE '%data%' ) AND Students.student_id NOT IN ( SELECT Classes.student_id FROM Classes WHERE Classes.class_details LIKE 'net%' )"
300,447,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T4.CURRENCY_AMOUNT_13, T4.CHRONOLOGICAL_MARKER_12 FROM T1 JOIN T4 ON T1.IDENTIFIER_PRIMARY_1 = T4.IDENTIFIER_REFERENCE_11 WHERE T1.IDENTIFIER_PRIMARY_1 IN ( SELECT T5.IDENTIFIER_REFERENCE_18 FROM T5 GROUP BY T5.IDENTIFIER_REFERENCE_18 HAVING COUNT(*) >= 2 )","SELECT Student_Loans.amount_of_loan, Student_Loans.date_of_loan FROM Students JOIN Student_Loans ON Students.student_id = Student_Loans.student_id WHERE Students.student_id IN ( SELECT Students_Addresses.student_id FROM Students_Addresses GROUP BY Students_Addresses.student_id HAVING COUNT(*) >= 2 )"
301,448,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T5.CURRENCY_AMOUNT_18, T5.CHRONOLOGICAL_MARKER_17 FROM T5 JOIN T1 ON T5.IDENTIFIER_REFERENCE_16 = T1.IDENTIFIER_PRIMARY_1 WHERE T1.IDENTIFIER_PRIMARY_1 IN ( SELECT T7.IDENTIFIER_REFERENCE_28 FROM T7 GROUP BY T7.IDENTIFIER_REFERENCE_28 HAVING COUNT(*) >= 2 )","SELECT Student_Loans.amount_of_loan, Student_Loans.date_of_loan FROM Student_Loans JOIN Students ON Student_Loans.student_id = Students.student_id WHERE Students.student_id IN ( SELECT Achievements.student_id FROM Achievements GROUP BY Achievements.student_id HAVING COUNT(*) >= 2 )"
302,449,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.IDENTIFIER_PRIMARY_1, T1.TEXT_FIELD_2, COUNT(T7.IDENTIFIER_PRIMARY_23) as course_count FROM T1 LEFT JOIN T7 ON T1.IDENTIFIER_PRIMARY_1 = T7.IDENTIFIER_REFERENCE_24 GROUP BY T1.IDENTIFIER_PRIMARY_1, T1.TEXT_FIELD_2 ORDER BY course_count DESC LIMIT 1","SELECT Students.student_id, Students.bio_data, COUNT(Classes.class_id) as course_count FROM Students LEFT JOIN Classes ON Students.student_id = Classes.student_id GROUP BY Students.student_id, Students.bio_data ORDER BY course_count DESC LIMIT 1"
303,450,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.IDENTIFIER_PRIMARY_1, T1.TEXT_FIELD_2, COUNT(T4.IDENTIFIER_PRIMARY_10) as course_count FROM T1 JOIN T4 ON T1.IDENTIFIER_PRIMARY_1 = T4.IDENTIFIER_REFERENCE_11 GROUP BY T1.IDENTIFIER_PRIMARY_1, T1.TEXT_FIELD_2 ORDER BY course_count DESC LIMIT 1","SELECT Students.student_id, Students.bio_data, COUNT(Classes.class_id) as course_count FROM Students JOIN Classes ON Students.student_id = Classes.student_id GROUP BY Students.student_id, Students.bio_data ORDER BY course_count DESC LIMIT 1"
304,461,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.IDENTIFIER_PRIMARY_1, T1.TEXT_FIELD_2, T1.TEXT_FIELD_3, T3.IDENTIFIER_PRIMARY_8, T3.TEXT_FIELD_10 FROM T1 JOIN T3 ON T1.IDENTIFIER_PRIMARY_1 = T3.IDENTIFIER_REFERENCE_9 WHERE T3.TEXT_FIELD_10 IN ( SELECT TEXT_FIELD_10 FROM T3 GROUP BY TEXT_FIELD_10 HAVING COUNT(*) = ( SELECT COUNT(*) as cnt FROM T3 GROUP BY TEXT_FIELD_10 ORDER BY cnt DESC LIMIT 1 ) ) AND T3.TEXT_FIELD_10 IN ( SELECT TEXT_FIELD_10 FROM T3 GROUP BY TEXT_FIELD_10 HAVING COUNT(*) = 3 )","SELECT Students.student_id, Students.bio_data, Students.student_details, Behaviour_Monitoring.behaviour_monitoring_id, Behaviour_Monitoring.behaviour_monitoring_details FROM Students JOIN Behaviour_Monitoring ON Students.student_id = Behaviour_Monitoring.student_id WHERE Behaviour_Monitoring.behaviour_monitoring_details IN ( SELECT behaviour_monitoring_details FROM Behaviour_Monitoring GROUP BY behaviour_monitoring_details HAVING COUNT(*) = ( SELECT COUNT(*) as cnt FROM Behaviour_Monitoring GROUP BY behaviour_monitoring_details ORDER BY cnt DESC LIMIT 1 ) ) AND Behaviour_Monitoring.behaviour_monitoring_details IN ( SELECT behaviour_monitoring_details FROM Behaviour_Monitoring GROUP BY behaviour_monitoring_details HAVING COUNT(*) = 3 )"
305,462,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT T1.IDENTIFIER_PRIMARY_1, T1.TEXT_FIELD_2, T1.TEXT_FIELD_3 FROM T1 JOIN T6 ON T1.IDENTIFIER_PRIMARY_1 = T6.IDENTIFIER_REFERENCE_23 WHERE T6.TEXT_FIELD_25 = 'behaviour monitoring' AND T6.TEXT_FIELD_26 IN ( SELECT T6.TEXT_FIELD_26 FROM T6 WHERE T6.TEXT_FIELD_25 = 'behaviour monitoring' GROUP BY T6.TEXT_FIELD_26 HAVING COUNT(*) = 3 ) AND T6.TEXT_FIELD_26 IN ( SELECT T6.TEXT_FIELD_26 FROM T6 WHERE T6.TEXT_FIELD_25 = 'behaviour monitoring' GROUP BY T6.TEXT_FIELD_26 ORDER BY COUNT(*) DESC LIMIT 1 )","SELECT DISTINCT Students.student_id, Students.bio_data, Students.student_details FROM Students JOIN Achievements ON Students.student_id = Achievements.student_id WHERE Achievements.achievement_details = 'behaviour monitoring' AND Achievements.other_details IN ( SELECT Achievements.other_details FROM Achievements WHERE Achievements.achievement_details = 'behaviour monitoring' GROUP BY Achievements.other_details HAVING COUNT(*) = 3 ) AND Achievements.other_details IN ( SELECT Achievements.other_details FROM Achievements WHERE Achievements.achievement_details = 'behaviour monitoring' GROUP BY Achievements.other_details ORDER BY COUNT(*) DESC LIMIT 1 )"
306,463,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.IDENTIFIER_PRIMARY_1, T1.TEXT_FIELD_2, T1.TEXT_FIELD_3 FROM T1 WHERE T1.IDENTIFIER_PRIMARY_1 IN ( SELECT T9.IDENTIFIER_REFERENCE_35 FROM T9 GROUP BY T9.IDENTIFIER_REFERENCE_35 HAVING COUNT(DISTINCT T9.TEXT_FIELD_38) = 1 AND T9.TEXT_FIELD_38 = ( SELECT T9_inner.TEXT_FIELD_38 FROM T9 AS T9_inner GROUP BY T9_inner.TEXT_FIELD_38 ORDER BY COUNT(*) DESC LIMIT 1 ) )","SELECT Students.student_id, Students.bio_data, Students.student_details FROM Students WHERE Students.student_id IN ( SELECT Detention.student_id FROM Detention GROUP BY Detention.student_id HAVING COUNT(DISTINCT Detention.other_details) = 1 AND Detention.other_details = ( SELECT T9_inner.other_details FROM Detention AS T9_inner GROUP BY T9_inner.other_details ORDER BY COUNT(*) DESC LIMIT 1 ) )"
307,464,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.TEXT_FIELD_2, T1.TEXT_FIELD_3 FROM T1 JOIN T3 ON T1.IDENTIFIER_PRIMARY_1 = T3.IDENTIFIER_REFERENCE_9 WHERE T3.TEXT_FIELD_10 = ( SELECT T3.TEXT_FIELD_10 FROM T3 GROUP BY T3.TEXT_FIELD_10 ORDER BY COUNT(*) DESC LIMIT 1 )","SELECT Students.bio_data, Students.student_details FROM Students JOIN Behaviour_Monitoring ON Students.student_id = Behaviour_Monitoring.student_id WHERE Behaviour_Monitoring.behaviour_monitoring_details = ( SELECT Behaviour_Monitoring.behaviour_monitoring_details FROM Behaviour_Monitoring GROUP BY Behaviour_Monitoring.behaviour_monitoring_details ORDER BY COUNT(*) DESC LIMIT 1 )"
308,467,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT COUNT(DISTINCT T9.IDENTIFIER_REFERENCE_30) AS number, T4.IDENTIFIER_PRIMARY_9 AS event_type, T4.DESCRIPTIVE_ATTRIBUTE_10 AS description FROM T9 JOIN T4 ON T9.IDENTIFIER_REFERENCE_29 = T4.IDENTIFIER_PRIMARY_9 WHERE T4.IDENTIFIER_PRIMARY_9 = (SELECT T9.IDENTIFIER_REFERENCE_29 FROM T9 GROUP BY T9.IDENTIFIER_REFERENCE_29 ORDER BY COUNT(*) DESC LIMIT 1) GROUP BY T4.IDENTIFIER_PRIMARY_9, T4.DESCRIPTIVE_ATTRIBUTE_10","SELECT COUNT(DISTINCT Detention.student_id) AS number, Ref_Achievement_Type.achievement_type_code AS event_type, Ref_Achievement_Type.achievement_type_description AS description FROM Detention JOIN Ref_Achievement_Type ON Detention.detention_type_code = Ref_Achievement_Type.achievement_type_code WHERE Ref_Achievement_Type.achievement_type_code = (SELECT Detention.detention_type_code FROM Detention GROUP BY Detention.detention_type_code ORDER BY COUNT(*) DESC LIMIT 1) GROUP BY Ref_Achievement_Type.achievement_type_code, Ref_Achievement_Type.achievement_type_description"
309,468,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT COUNT(IDENTIFIER_REFERENCE_39) as number_of_students, T6.IDENTIFIER_PRIMARY_15, T6.DESCRIPTIVE_ATTRIBUTE_16 FROM T11 JOIN T6 ON T11.IDENTIFIER_REFERENCE_38 = T6.IDENTIFIER_PRIMARY_15 GROUP BY T6.IDENTIFIER_PRIMARY_15 ORDER BY COUNT(IDENTIFIER_REFERENCE_39) DESC LIMIT 1","SELECT COUNT(student_id) as number_of_students, Ref_Detention_Type.detention_type_code, Ref_Detention_Type.detention_type_description FROM Detention JOIN Ref_Detention_Type ON Detention.detention_type_code = Ref_Detention_Type.detention_type_code GROUP BY Ref_Detention_Type.detention_type_code ORDER BY COUNT(student_id) DESC LIMIT 1"
310,471,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT T3.IDENTIFIER_REFERENCE_10) FROM T1 JOIN T3 ON T1.IDENTIFIER_PRIMARY_1 = T3.IDENTIFIER_REFERENCE_12 LEFT JOIN T4 ON T1.IDENTIFIER_PRIMARY_1 = T4.IDENTIFIER_REFERENCE_17 WHERE T4.IDENTIFIER_PRIMARY_15 IS NULL,SELECT COUNT(DISTINCT Students_Addresses.address_id) FROM Students JOIN Students_Addresses ON Students.student_id = Students_Addresses.student_id LEFT JOIN Achievements ON Students.student_id = Achievements.student_id WHERE Achievements.achievement_id IS NULL
311,472,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT T6.IDENTIFIER_REFERENCE_19) FROM T6 WHERE T6.IDENTIFIER_REFERENCE_19 IN ( SELECT T5.IDENTIFIER_REFERENCE_14 FROM T5 WHERE T5.IDENTIFIER_REFERENCE_15 NOT IN ( SELECT DISTINCT T5.IDENTIFIER_REFERENCE_15 FROM T5 ) ),SELECT COUNT(DISTINCT Achievements.student_id) FROM Achievements WHERE Achievements.student_id IN ( SELECT Classes.student_id FROM Classes WHERE Classes.teacher_id NOT IN ( SELECT DISTINCT Classes.teacher_id FROM Classes ) )
312,489,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T4.IDENTIFIER_PRIMARY_7, T4.DESCRIPTIVE_ATTRIBUTE_8 FROM T4 WHERE T4.IDENTIFIER_PRIMARY_7 = (SELECT T5.IDENTIFIER_REFERENCE_10 FROM T5 GROUP BY T5.IDENTIFIER_REFERENCE_10 ORDER BY COUNT(*) ASC LIMIT 1)","SELECT Ref_Detention_Type.detention_type_code, Ref_Detention_Type.detention_type_description FROM Ref_Detention_Type WHERE Ref_Detention_Type.detention_type_code = (SELECT Detention.detention_type_code FROM Detention GROUP BY Detention.detention_type_code ORDER BY COUNT(*) ASC LIMIT 1)"
313,490,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T4.IDENTIFIER_PRIMARY_7, T4.DESCRIPTIVE_ATTRIBUTE_8 FROM T4 WHERE T4.IDENTIFIER_PRIMARY_7 IN (SELECT T5.IDENTIFIER_REFERENCE_10 FROM T5 GROUP BY T5.IDENTIFIER_REFERENCE_10 ORDER BY COUNT(*) ASC LIMIT 1)","SELECT Ref_Detention_Type.detention_type_code, Ref_Detention_Type.detention_type_description FROM Ref_Detention_Type WHERE Ref_Detention_Type.detention_type_code IN (SELECT Detention.detention_type_code FROM Detention GROUP BY Detention.detention_type_code ORDER BY COUNT(*) ASC LIMIT 1)"
314,491,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.IDENTIFIER_PRIMARY_1, T1.TEXT_FIELD_2, T1.TEXT_FIELD_3, T3.CHRONOLOGICAL_MARKER_10, T3.CURRENCY_AMOUNT_11, T3.TEXT_FIELD_12 FROM T1 JOIN T3 ON T1.IDENTIFIER_PRIMARY_1 = T3.IDENTIFIER_REFERENCE_9 WHERE T3.CURRENCY_AMOUNT_11 > (SELECT AVG(CURRENCY_AMOUNT_11) FROM T3)","SELECT Students.student_id, Students.bio_data, Students.student_details, Student_Loans.date_of_loan, Student_Loans.amount_of_loan, Student_Loans.other_details FROM Students JOIN Student_Loans ON Students.student_id = Student_Loans.student_id WHERE Student_Loans.amount_of_loan > (SELECT AVG(amount_of_loan) FROM Student_Loans)"
